ProbeID	GSM1843834_BCR_T100_Probe40.CEL	GSM1843835_BCR_T101_Probe44.CEL	GSM1843836_BCR_T102_Probe49.CEL	GSM1843837_BCR_T103_Probe2.CEL	GSM1843838_BCR_T104_Probe8.CEL	GSM1843839_BCR_T105_Probe14.CEL	GSM1843840_BCR_T96_Probe20.CEL	GSM1843841_BCR_T97_Probe25.CEL	GSM1843842_BCR_T98_Probe30.CEL	GSM1843843_BCR_T99_Probe35.CEL	GSM1843844_ctrl_T100_Probe39.CEL	GSM1843845_ctrl_T101_Probe43.CEL	GSM1843846_ctrl_T102_Probe48.CEL	GSM1843847_ctrl_T103_Probe1.CEL	GSM1843848_ctrl_T104_Probe7.CEL	GSM1843849_ctrl_T105_Probe13.CEL	GSM1843850_ctrl_T96_Probe19.CEL	GSM1843851_ctrl_T97_Probe24.CEL	GSM1843852_ctrl_T98_Probe29.CEL	GSM1843853_ctrl_T99_Probe34.CEL
224707_at	11.77017543	11.8342479	11.8460271	11.46977898	11.25041754	11.18100423	11.67014494	11.80436944	11.68263567	11.77956407	10.19125971	10.30501518	10.46687609	10.20724744	9.911882158	9.95010171	10.63153744	10.69356794	10.62195899	10.17832472
224716_at	9.851370602	10.02277154	9.947344471	9.765034803	9.59882825	9.518481809	9.706713536	9.68481203	9.657621026	10.17219992	8.6932941	8.476759513	9.354277127	8.662882935	8.651902829	8.552558877	8.741980345	8.863336878	8.643090145	8.85625079
224739_at	12.11868813	12.05377664	12.05487642	12.25589034	12.00104908	12.02021168	12.34256385	12.26574434	12.27421366	12.06114997	10.80327158	10.64403558	11.41372502	10.90748721	10.81094423	10.7416786	11.14184222	11.25538871	11.21166638	10.79181594
224978_s_at	9.543098158	8.568575296	8.416924076	9.673375977	9.761574076	9.743442261	9.470819505	9.480593524	9.407019788	9.234929513	7.747105743	7.821051387	7.738349568	8.404013987	8.502039247	8.339498539	8.088977786	8.264570676	8.069107615	7.149649165
224979_s_at	8.884778543	9.005437732	8.934990498	9.362167146	9.095328052	9.019132473	8.638087213	8.617700956	8.711589485	8.842104096	7.725609732	8.457295448	7.368305686	8.219352512	8.028013559	8.039387128	7.946304973	7.970734206	7.807960386	7.388636042
225102_at	10.01434856	9.933456359	10.03732068	9.970677896	9.775743607	9.742517568	9.78266113	9.86368748	9.739611944	10.00474446	8.420320454	7.811681674	8.662560218	8.083752487	8.001449722	7.92080021	8.279939056	8.358366254	8.269758699	8.556435665
225123_at	9.361279549	9.499176521	9.502288636	9.957003064	9.938804606	10.33762498	9.694705951	9.522084569	9.596513942	9.26599346	10.40671935	10.96027793	10.39305419	10.53721762	10.86533222	11.02364936	10.76008876	10.7285296	10.97780871	10.39036801
225186_at	7.328955727	6.727121114	6.097457086	7.4700065	7.364999341	7.558093448	7.179573954	7.111259711	7.169627449	6.713157905	5.684341493	5.114346708	5.58078432	6.317758793	6.385000835	6.28302905	5.582701367	5.751156588	5.695155558	5.591427003
225188_at	10.25159992	9.905246047	9.984675386	9.8199979	10.21703902	10.26409167	9.834825326	9.656631112	9.648686248	10.33699203	8.871811151	8.374581066	7.850576629	8.87945569	9.172180804	9.122669517	8.667505076	8.741939601	8.782607465	8.639530652
225189_s_at	9.028600072	8.254593437	7.882826646	9.158996571	9.046265054	9.006971256	8.606156758	8.451219677	8.602121624	8.165704734	7.523702861	7.046542552	6.400698529	7.899369603	7.962608474	7.823659518	7.297104314	7.340299602	7.206256245	6.660698155
225202_at	7.239671622	7.64972062	7.562836613	7.02302808	7.076327488	7.034259048	9.583814532	9.40690543	9.435215317	6.483181017	5.083864313	4.752070678	4.887145875	5.011159443	5.030153699	5.049154683	7.013864182	6.922599552	6.754879536	4.879819296
225262_at	10.11273462	9.05095817	8.846114508	10.41079077	10.22706965	10.24836971	10.21080215	10.09562785	10.29162865	9.336547056	8.365678131	8.174183119	7.652779756	9.215979088	8.994330501	9.054613228	8.723939506	8.593853926	8.623979955	6.904716044
225283_at	7.175814568	8.601547477	8.175947792	9.333548473	9.062551309	9.127666238	8.962528224	8.852183887	8.929959922	6.524685257	5.671465918	7.071605018	6.309573592	7.68250669	7.769155837	7.823735328	7.309179987	7.281160575	7.286793804	5.603860467
225318_at	11.48930628	10.9570417	10.93021932	11.44853343	11.33403569	11.3893585	11.53451664	11.57738081	11.49205406	11.07086835	10.14262831	10.10778845	9.658083724	10.34046671	10.25136776	10.27681604	10.28805172	10.28560775	10.26666086	9.521650513
225327_at	10.2132194	9.777712333	9.400449704	10.97948317	10.95659766	10.93413394	9.884220702	9.936579492	9.876570927	9.886251543	11.38697266	11.34669633	10.90309578	11.88032531	11.69790293	11.71853742	10.82454923	10.80258194	10.8773017	10.8028238
225339_at	10.14485073	9.797343489	9.989489929	10.11295559	10.06505797	10.00875292	10.1191983	10.16334284	10.19664781	9.925047092	8.560276165	8.511422249	8.601334652	9.047519027	8.976066913	8.908100533	8.728764304	8.665037406	8.635870491	8.139288524
225401_at	7.695173381	7.213397052	6.933382187	7.553575585	7.15854224	7.278331132	7.5709113	7.55329199	7.671296417	6.965310348	6.05848458	5.953400147	5.78350152	6.457657907	6.331601967	6.225512396	6.357605855	6.39679978	6.142561749	6.016628621
225415_at	10.43873681	10.56584803	10.56288571	10.21205271	10.0981188	10.15556177	10.48801571	10.49538304	10.60736251	10.20465151	9.062482414	9.309685156	9.808445484	9.014755287	9.195594883	9.11409413	9.836059884	9.813757422	9.881663501	8.781437412
225421_at	9.542664687	10.4412632	10.29446589	10.2108636	10.36919476	10.18161875	9.417515016	9.638559839	9.408799789	9.52668729	11.2049242	11.41975872	10.57440315	11.30992027	11.59224236	11.66138997	11.06189786	11.00390901	11.08866193	11.13783145
225431_x_at	8.600651351	8.691167307	8.765089437	9.351665807	9.671026061	9.194891427	8.844351334	8.702119985	8.608485278	7.912205496	10.00794476	10.09822353	9.297517363	10.65330356	10.8998406	10.92541363	10.02898819	10.00122214	10.20833532	9.905122384
225496_s_at	8.272261019	7.11495284	6.761365406	8.134845543	8.088730005	7.830790628	7.519944376	7.360459859	7.415076529	7.376790445	9.658848229	9.164324228	8.780359029	8.48272983	8.426877769	8.517641092	8.489400021	8.474073657	8.489101957	8.808606223
225548_at	5.456507382	5.766129992	5.804919574	6.57412032	6.5091906	5.933522725	5.308585227	5.569751387	5.265460576	5.625339832	8.375965821	8.74685583	7.669836871	8.195776554	7.835610198	7.95058683	7.6572229	7.489820067	7.762705443	7.603213294
225570_at	8.154986748	8.158479908	8.158051048	8.929185081	8.682649397	8.346272276	8.315757034	8.382571915	8.175601885	7.709874046	9.673949367	9.919611031	8.993815929	9.733879954	9.590627696	9.567414405	9.357336227	9.436100157	9.397603137	9.309326341
225593_at	9.019788619	9.692039834	9.492109139	9.295613597	9.072160766	9.075178363	8.668082998	8.822630715	8.712963081	8.842932245	10.44276066	10.37350159	10.84273731	9.931937931	9.704342239	9.722559456	10.25160721	10.3405569	10.23282502	10.53756442
225763_at	10.02403129	9.783222219	9.716962507	10.11654352	9.919569959	9.840964394	9.797290869	9.815678446	9.801637049	9.571674934	11.31081217	11.27984092	11.13015833	10.85065108	10.71594993	10.69130926	10.94315864	10.95048285	10.92352575	10.74835014
225834_at	9.36948238	7.72573757	6.744571243	9.153606003	8.841351832	8.856263937	8.579522873	8.407976478	8.43902062	8.582462565	10.27792992	9.894517162	8.816752578	9.484128116	9.476363007	9.518463774	9.471564695	9.436472472	9.585834733	9.71131148
225912_at	10.06707824	9.756106643	9.647710643	10.81402938	10.76415033	10.80834899	10.44980398	10.47315095	10.46740927	9.598864174	11.69362745	11.32561199	11.69696958	11.57348097	11.54841744	11.63833211	11.46660397	11.33894637	11.35587187	11.34473279
225921_at	12.47350211	12.37389615	12.29057725	12.54681989	12.43096604	12.4944019	12.62744831	12.62452783	12.60688348	12.32309282	11.46042788	11.14258864	11.60011181	11.56273798	11.48434584	11.5286149	11.65327279	11.64096549	11.65796755	10.8851411
225955_at	11.26193116	11.0636246	11.10820131	11.27537261	11.09515459	11.17808972	11.29359496	11.35141096	11.30976659	11.16409624	9.337053657	8.645665716	8.633719068	9.402051713	9.260066146	9.251753931	9.237268793	9.320365181	9.250514105	9.511910569
226034_at	10.67669215	10.24374155	10.12974632	11.04230057	10.8802341	10.919041	10.80875119	10.85745961	10.85610269	10.34319869	9.661331833	9.051168615	8.341934844	10.10880292	9.961663609	10.02186987	9.736449495	9.696620158	9.794687515	9.205257884
226083_at	8.001412202	7.8435833	7.596252696	7.320112251	7.404172579	7.546881133	7.631314562	7.335618519	7.611926777	7.988507867	6.430269374	6.127439431	6.584981743	6.451270109	6.222291239	6.242716293	6.926166003	6.906351019	6.777357507	7.122912357
226084_at	7.595483999	8.627743597	8.140754224	7.789873672	7.299019927	7.348632011	7.34037421	7.299529196	7.417102602	7.205245991	5.940945043	6.74554285	6.363312412	6.609440422	6.582694444	6.369651836	5.442817007	6.011558214	5.757417662	5.812441329
226117_at	10.96483322	9.794016561	9.926941092	10.79529711	10.81492821	10.72485989	10.86650118	10.91310737	10.99803433	10.75172755	11.88570978	11.49133029	11.99620981	11.51702312	11.44016446	11.39672118	11.88849886	11.90227089	11.85734056	11.64119303
226136_at	7.600586695	7.798666206	7.53487302	8.507611323	8.304552831	8.178593056	8.111731928	8.155475462	8.037733705	7.248951574	8.470924177	9.023385981	8.715713362	9.200625824	9.11419106	9.140791874	9.24597891	9.141494903	9.141659623	8.373260329
226140_s_at	12.57180231	12.58841949	12.60167321	12.61396183	12.65369566	12.48733914	12.76120683	12.78046522	12.73652406	12.42650949	11.48595207	11.52907567	11.07637148	11.5159421	11.37540084	11.39820465	11.53919529	11.54261253	11.5086102	10.8954723
226142_at	7.402269097	6.55641782	6.571400796	8.211865003	7.789123303	7.961440193	7.950682285	7.886525487	7.842576791	6.956491078	8.443125269	8.718770543	8.253504047	8.62496503	8.801692638	8.814366457	9.167223737	9.270611101	9.128351226	8.100304736
226188_at	8.665645641	8.37791168	8.471473528	9.081921717	8.919117093	8.873433832	8.498560164	8.448557331	8.566324265	8.706230127	7.645126296	7.418574774	7.268015302	7.522303302	7.640185514	7.617266981	7.493445615	7.393889229	7.332824098	7.282917911
226202_at	8.38950747	7.882512559	6.989449102	8.425329413	8.144447538	8.143930729	8.387870077	8.366796792	8.339689134	7.473589194	7.107190256	6.987169032	6.811780198	7.230730816	7.194428902	7.081129814	7.229761026	7.249346739	7.119407995	6.308690322
226272_at	8.780188956	8.854743494	8.740806826	9.222621162	9.29858743	9.205512677	8.979909919	9.025103501	8.916659504	8.349495469	10.11249854	10.51400704	10.04957834	9.943065132	9.741052517	9.851288522	10.07233359	9.966981862	10.05043393	9.570478543
226397_s_at	11.16242467	11.1903734	11.17796461	11.38420296	11.36865801	11.21845918	11.08899666	11.1039768	11.16476682	11.00145165	8.559238887	8.49793805	8.030847501	9.329738469	9.203923429	9.155160195	9.064169783	9.162540305	9.076091508	7.389064605
226431_at	5.961630457	6.167333764	5.819983734	7.746556083	7.442759208	7.550815802	6.704384704	6.795527401	6.783615555	5.222960764	7.543452799	8.743111237	7.353029436	8.421698957	8.183339715	8.313770915	8.159043321	8.109205746	8.154164224	6.575164242
226541_at	8.304377363	8.105541851	7.577954026	9.076263475	9.17581867	9.326716121	8.665298467	8.702917835	8.690611519	7.628168943	9.513544403	9.596897764	9.236459436	10.11844752	10.03429881	10.13270688	9.554483641	9.526327164	9.494918986	9.079097703
226545_at	5.829548782	6.098772813	5.808778761	5.781988423	6.003242017	6.214024266	7.162529124	6.783708989	7.108165655	5.24762844	4.614323027	5.11451995	4.704322476	5.187268045	5.034189961	5.362685813	5.712272563	5.302396536	5.533933917	4.497456272
226649_at	7.636058529	7.471196912	7.058076894	7.655216598	7.736150982	7.794866822	7.904937451	7.907568884	7.719721904	7.307041249	6.379042813	6.614058749	5.267969495	6.201761161	6.232239706	6.346778981	6.600755728	6.578592333	6.468794618	5.920276762
226651_at	9.655038825	9.965330012	9.778082209	9.296907504	9.194324538	9.274615564	9.408273873	9.525758152	9.405455812	9.822135024	7.280482173	7.213613374	6.854463581	7.88141787	7.76780149	8.089668477	7.798340981	7.544564769	7.771744741	7.498607997
226666_at	9.214948155	8.713618825	8.575963148	9.514221272	9.435523117	9.336405382	9.004997139	9.098188903	8.995377103	8.371696202	10.53843615	10.56185896	10.3559903	9.905261026	9.670541487	9.735926291	10.05460798	9.992409392	10.01749888	9.774680289
226694_at	9.740397404	9.17113969	8.903942783	9.920585287	9.917883506	10.15882036	9.673319511	9.724845253	9.763239608	9.339342262	11.09207265	11.03333913	11.1419845	10.69297496	10.91610118	10.99460853	11.23126732	11.24434728	11.22442486	10.81881492
226705_at	8.516429563	8.928690652	8.520749703	9.751199173	9.597949026	9.377571395	9.493167225	9.507489906	9.51541131	8.127730246	7.320723084	7.826066927	7.314985248	8.662154676	8.465613766	8.383285167	8.340165191	8.571836397	8.414571669	7.461997471
226837_at	5.962515702	5.245314067	3.783681632	5.542750507	5.372316001	5.669604634	5.573107645	5.07775627	5.440423065	4.233487039	4.581322073	3.900468774	3.455229999	4.437139138	4.489521406	4.332957427	4.399615461	4.396746287	3.951122398	3.639642926
226879_at	11.46876868	11.22471631	11.26235045	11.15826896	10.9750815	10.92847847	11.36083543	11.52078182	11.43987064	11.21565221	10.07601611	10.45715014	10.24387037	9.838313481	9.63999439	9.627494799	10.29512866	10.47151341	10.28813574	9.785145447
226912_at	6.567225954	6.700644595	5.88385889	7.696360268	7.558461682	7.49983682	6.968430922	6.795966277	6.938545001	6.172500708	7.772940616	8.184674899	8.010921208	8.055805915	8.032093077	7.972035235	7.915063947	7.993886166	7.88491881	6.986865146
226929_at	10.04754648	11.82524309	11.93002463	10.03310589	9.907844821	9.809084949	9.757751077	9.9337055	9.803617165	10.16079614	8.49420163	10.0769235	9.910553085	8.493464062	8.38161255	8.311434214	8.400914035	8.403959578	8.387493955	8.833399092
226932_at	6.314044052	5.539893646	4.983577975	7.37473975	7.228373372	7.172935904	6.359619725	6.061414331	6.195805596	5.50852997	7.47605336	7.283072845	6.275785632	8.368266333	8.393121176	8.343524541	7.789107659	7.618995378	7.772506187	6.879602673
226961_at	4.486648814	5.148094609	4.826996946	5.116716826	4.737261682	4.834236145	4.780291192	4.859826596	4.73222317	5.023319564	6.326151605	5.745457694	6.133779	6.250941185	6.069067553	5.973448845	6.073409664	5.842334382	6.061623096	5.772404462
226974_at	6.929340699	6.614770524	6.573228779	6.548320563	6.423624724	6.61994834	7.389837179	7.225253903	7.401388354	6.200331209	5.496708285	5.828248062	5.979534345	5.600531443	5.619606226	5.355897518	6.324328674	5.97913143	6.326147487	5.398665159
227013_at	7.894787841	7.509438185	7.464349312	7.912666554	7.848026966	7.7239005	8.040119271	8.20414748	8.067217625	7.356292524	6.523661443	6.917490898	5.813190154	6.896010173	6.830295279	6.673939246	7.193664276	7.305543201	7.148131912	5.961282708
227093_at	9.996282534	9.222276096	9.556238504	10.47778962	10.23386701	10.24202505	9.739164881	9.822537798	9.879024399	9.517015718	8.478911848	8.444533452	8.395821902	9.148255883	8.990912815	9.04143723	8.577684569	8.695054246	8.602113741	7.783322692
227193_at	8.562380318	8.549412887	8.207897477	9.147057855	9.000521676	9.006233357	8.463553485	8.328516317	8.379807539	8.086870831	10.92509811	10.74959762	10.40278754	10.33791831	10.42082509	10.41943067	10.59709515	10.62672918	10.63297558	10.54362381
227230_s_at	5.938134832	5.627745301	4.44055222	6.09853319	6.236398735	6.240240617	5.957037098	5.702652395	5.869213947	5.279086891	6.897247574	7.256419799	7.03638516	6.659217178	6.633680526	6.698073889	7.124694799	7.117161786	7.002469258	6.445127075
227231_at	4.537471129	4.374152931	3.423122702	4.979094464	5.328117888	5.157760031	4.445263958	4.413445108	4.517328613	4.387210684	5.985116997	5.74152062	6.194648117	5.947801505	6.058028967	6.107428078	5.958585122	5.97509112	6.095743901	6.144499029
227347_x_at	7.342017461	7.796228741	7.598927851	7.509370283	7.305442526	7.368065845	7.281231008	7.139174187	7.161064553	7.702106345	6.083658168	5.806173953	6.259125425	6.529278848	6.531728469	6.633237659	5.29933128	5.660720646	5.614492004	6.340707341
227404_s_at	8.868577813	10.34941777	10.24515797	8.795300726	9.002072976	9.147217558	9.200979862	9.205879178	9.09316695	8.8941665	7.971578875	8.715102668	6.343782073	7.306940126	7.426852686	7.337097375	8.501118977	8.533014002	8.486942873	7.360764241
227410_at	7.475058725	8.136810711	7.808864266	8.658306066	8.461146271	8.431390142	7.790898822	7.63313457	7.704671909	7.586732137	9.080145263	9.755435375	9.210641784	9.279006845	9.364922935	9.333152308	9.340839516	9.468239413	9.305885266	9.084862401
227438_at	8.092960649	7.516414511	7.734414561	8.179620258	8.028335904	7.861001	7.729576362	7.6770552	7.898515576	7.929383381	9.622173141	9.303389296	9.795578614	8.720459987	8.784232789	8.661679588	8.986604761	9.018715741	8.941653816	9.443742134
227449_at	7.908449241	7.327190928	6.981392172	8.382039866	8.425805306	8.353074981	8.788816175	8.671323444	8.764725942	6.956380416	5.122127994	6.081281385	5.34151064	6.996809592	7.178344677	7.243503243	6.635066216	6.760083645	6.611736012	4.921109816
227458_at	6.9151862	7.007491665	6.694840065	7.803542201	7.623406409	7.472416948	8.566786034	8.558879902	8.588466638	6.308708003	4.746286863	5.208393817	5.152495039	5.843048269	5.503852497	5.732848998	6.971625766	6.976120599	6.850853575	4.521143363
227501_at	9.394216519	8.688548162	8.548629622	10.21445173	10.27378441	10.18937386	9.859067998	9.864060486	9.855356091	8.275200931	7.840990779	8.240389656	7.268093316	9.061620172	8.910298457	8.871410188	8.001816541	7.852320867	7.942472512	6.611473805
227529_s_at	4.521143363	4.34543209	3.732833086	5.966556192	5.392759729	5.784629038	6.238273252	5.521652545	6.118481843	3.567481663	2.688736636	3.146925994	2.83151645	3.727503106	3.602731799	3.402845603	3.32796023	3.810808494	3.497588398	3.097825478
227530_at	7.265134369	7.078067477	6.937333178	8.373638828	8.141823682	7.860681333	8.368585776	8.455827557	8.250760762	6.561002398	5.043496903	5.344340876	5.189269539	6.181791268	6.092913031	6.010349732	5.987851157	6.248420355	6.116234848	5.106143112
227568_at	7.413769406	7.82653051	7.489945479	7.56526311	7.6534676	7.88591569	8.423592797	8.055204589	8.302578702	7.169586244	6.151819344	6.529077928	6.923076602	6.960835478	7.032557547	7.011449842	6.94230002	6.999994197	7.073290898	5.931964505
227613_at	9.601835004	9.183349171	9.323351851	10.04328037	9.918780742	9.783245187	9.585294754	9.584336206	9.560738427	9.247872454	8.011747536	8.14888505	6.593167456	8.753792471	8.631416812	8.635598444	8.15980152	8.068151703	8.119123918	7.079481703
227615_at	8.168108801	8.190579478	7.961886986	8.044283522	7.812497241	7.766977566	8.149055265	8.041607517	8.165255222	7.836533516	6.950209759	7.070972438	6.815307983	7.193316254	7.076035449	6.972774697	7.040099264	7.116442399	6.961897596	6.87416787
227777_at	9.908213234	9.32504719	9.067707387	9.663184692	9.57313501	9.510134346	9.944965461	9.918219264	9.997208155	9.605187833	8.445084994	8.334197611	8.420078131	8.616298164	8.498499447	8.403230652	8.767711507	8.712931678	8.759703234	7.88500187
227798_at	4.679276709	4.714685867	4.688261691	5.773371515	6.131964369	6.42721859	4.902607661	4.501803292	4.918109547	4.646752282	6.762968911	6.57108885	5.756882454	6.791254098	7.131465755	7.004442279	6.940471411	6.801682155	6.813889267	5.868030389
227900_at	5.114392645	5.133264236	4.761321658	6.511617039	6.922955709	6.922218247	6.114415876	5.727255832	5.911820293	4.667389511	7.105633991	7.814110956	7.39096285	7.880995054	8.071244126	8.095443517	7.483816415	7.394476982	7.476168455	6.31940091
227983_at	10.51633829	11.28818684	10.98969628	10.82606397	10.56717244	10.49215998	11.23333747	11.20928545	11.24835788	10.40176156	9.312962737	9.863839247	9.704759534	9.797709857	9.62241699	9.553215484	10.3354838	10.33229974	10.33049273	9.359058069
227991_x_at	9.72194016	8.876317939	9.22431153	9.579430644	9.581681037	9.48125138	9.625718238	9.657934151	9.617049405	9.429888992	8.569623808	8.126810579	8.107059489	8.452180163	8.413948265	8.449331767	8.628071803	8.584078375	8.584940645	7.923587803
228032_s_at	9.247419577	9.292013144	8.914709571	8.896684492	9.215305314	8.855198288	9.710472753	9.55531437	9.491947491	8.809951594	8.48085247	8.04328674	7.422673485	8.184947988	8.394333143	8.254890503	8.388840602	8.30239834	8.337150028	7.509823471
228072_at	6.983003859	6.390464694	6.46693903	6.213585258	6.736166475	6.542217482	6.533659329	6.246335814	6.504808197	6.72242065	5.075271044	5.091629584	5.549504487	5.678558824	5.567132226	5.62803245	5.756466076	5.510142323	5.660949161	5.811213655
228097_at	7.288945175	6.008478445	5.762436234	7.535168397	7.01708894	7.394115668	7.222699725	7.357244908	7.417791036	6.0914017	5.847365489	5.795914176	4.585512783	6.412225597	6.339193478	6.444006402	5.638692408	6.008226881	5.947367994	5.376443668
228098_s_at	9.960296854	9.63407684	9.687399193	9.812380386	9.662976432	9.718849929	9.9999886	10.03978312	10.08628615	9.837981576	8.777578466	8.729316637	7.966620291	8.708998444	8.595401686	8.690176015	8.961902505	8.85397706	8.979129211	8.54123283
228153_at	9.072907665	8.878044177	8.518343727	9.631695772	9.454504036	9.264279111	9.555734301	9.581902981	9.559747007	8.639565554	10.38210473	10.17279036	10.52010267	10.23399098	10.11368695	10.13948883	10.54907452	10.62542135	10.57513178	9.937572273
228174_at	5.108182774	5.38807127	5.098545908	6.731016621	6.568403502	6.648517452	5.363396758	5.098001603	5.316133164	5.141884955	6.535068747	6.86625922	6.096500739	7.285698962	7.175984921	7.262945641	6.428744688	6.792891792	6.404197925	6.235658002
228188_at	9.301519451	8.838980997	8.415832178	9.663798543	9.77340688	9.755621046	9.423799083	9.53213422	9.489102859	8.615758084	7.620442467	7.741651994	6.884113656	8.599274476	8.360665974	8.492840852	7.950614604	7.850394738	7.896358463	6.019116143
228250_at	7.179720702	6.785028587	6.013291555	7.653462685	7.403564129	7.30278737	7.900480157	7.835553521	7.874474728	6.37657612	5.853393358	5.677794331	4.810319081	6.082709857	6.122256674	6.148465914	5.939373469	6.136422761	6.104521201	5.387104184
228377_at	8.402258131	8.913892205	8.576603306	9.689070456	9.626527713	9.570951549	9.120453841	9.245260968	9.17020054	7.973218253	10.13408636	10.35136098	10.43401379	10.62543733	10.61149191	10.64375266	10.43424788	10.50139038	10.43422196	9.68126754
228400_at	4.861637001	6.5063007	6.477849221	6.405512428	5.827826124	5.61148854	5.272780456	4.816405207	4.926463934	5.412150545	7.597807138	8.385759098	7.815712345	7.344448988	7.069079779	7.179594145	7.344734651	7.329989802	7.171121636	7.667234214
228605_at	11.14059519	10.78517506	10.54301748	10.22370218	10.31477306	10.33623189	10.98952095	11.03332349	10.96969664	10.93009138	9.649049859	9.477894378	9.158950876	9.368146664	9.274883047	9.291554579	10.01652748	10.00181114	10.00041336	9.096436676
228636_at	4.774742873	5.482107605	4.966997828	6.017692666	5.973293209	6.216621206	4.923201412	4.531960898	4.702827588	4.774742873	5.982482905	6.440325409	5.991617788	7.053012482	6.920737261	7.025545922	6.205905264	6.514898619	6.191644347	5.273562876
228739_at	5.944303847	6.258053115	6.225165449	6.947774756	6.638521673	6.663812032	6.211908078	6.238768842	6.176138072	5.705961479	7.807209759	7.842665563	8.605839942	7.424957246	7.371200195	7.427390525	7.37232981	7.482636004	7.459635106	7.527085303
228768_at	10.2303126	10.02030545	9.953538736	10.07507523	10.15042529	10.11101379	10.03255406	10.01605187	10.15643257	10.36988705	9.126369691	8.863286678	8.587109194	9.228131009	9.157725953	9.203049191	9.093619962	8.917857229	9.109322584	9.033123484
228799_at	6.28606402	6.409568382	6.502545067	6.680451987	6.629858601	6.449771186	6.441445211	6.394473307	6.425369869	6.100210263	7.844719544	7.812516168	7.426456152	7.001009226	6.815335061	6.903216347	7.81686468	7.913414714	7.944548011	7.536936103
228869_at	7.213679697	7.038866736	6.847897646	8.20766281	8.065202377	8.059082906	7.338878914	7.246625456	7.288359617	6.620619353	8.42025124	8.672490334	8.925426005	8.823480317	8.604481552	8.57506364	8.360048338	8.393841083	8.349716486	8.01489861
228948_at	6.051265269	5.994982374	5.600745044	7.032599057	6.535012418	6.88089559	7.22573102	7.01481854	7.222336379	5.372235532	4.265915466	4.82118939	4.352283517	5.289882227	5.509127045	5.567360125	4.858936821	5.03820149	4.795378906	4.225340585
229015_at	7.985459589	6.829313465	6.21779364	8.407918006	8.393339488	8.22882497	7.98017996	7.859241122	7.849220935	7.495064401	6.735364664	6.407950204	5.131326272	7.294326011	7.12701181	7.082435903	6.491550295	6.586994	6.566294073	6.744158151
229058_at	8.4884704	9.048276696	8.906671836	8.233507039	8.046574225	8.183116042	8.555771412	8.514099259	8.663683234	8.442334492	7.073116844	6.959465269	7.871728779	6.654425582	6.986288051	6.712808024	7.431464611	7.633480845	7.40559512	7.456901128
229147_at	9.846218739	9.699679274	9.724866797	11.22747749	11.13693028	11.09815937	10.64117834	10.65194519	10.56317971	9.803930498	11.47848644	11.67389439	11.07730015	12.00583405	12.11904167	12.1124331	11.861794	11.8345472	11.91864895	11.23215037
229383_at	7.288945175	8.363501158	8.225391035	7.890544583	7.859234638	7.768488444	7.851234069	7.687708559	7.713904429	7.088839593	8.801955607	9.596398053	9.013572415	8.377204853	8.510232287	8.485624621	9.444359698	9.46308531	9.378210288	9.14564615
229598_at	4.555493092	4.050288467	3.804601928	4.925683346	5.026931269	5.089440302	4.754320376	4.796113878	4.535497205	4.50400182	5.897947884	5.446329226	6.019570444	5.676544534	5.99141482	5.732072555	6.060904741	6.138949019	5.995758275	4.90299761
229629_at	4.670981788	5.863389627	3.964170834	6.155826715	5.804967664	6.162101279	5.130910344	5.031401441	5.27660428	3.693750446	6.229019322	7.120761747	6.96637274	6.523683874	6.510682021	6.798893984	6.926076096	6.77239744	6.843646901	5.93850401
229642_at	8.339986852	8.851223376	8.651267392	8.870244993	8.479922393	8.417349754	8.298097878	8.19135079	8.266717123	8.149926024	7.656303319	7.497349193	7.041361646	7.716690958	7.534457413	7.54210507	7.256310212	7.233121562	7.142316127	7.439681865
229670_at	10.31143376	10.93918222	10.56514351	9.949145394	9.682575042	9.793389187	9.967678005	10.04317665	10.03334407	10.0894755	11.51436156	11.98295265	11.96261858	10.5551856	10.62135151	10.6712582	11.4598415	11.51525841	11.48620647	11.41974174
229715_at	8.062464052	8.414560165	8.408077368	8.18803753	7.996657064	7.877724629	8.590861902	8.720567723	8.583634788	7.510262025	6.456667533	6.238056536	6.597256009	6.697060676	6.478182564	6.517588694	7.265977476	7.232949257	7.061904683	5.865576465
229773_at	6.596711139	6.204499854	5.759624951	7.774102145	7.838260453	7.71771507	7.385913068	7.353770879	7.375706804	6.186064201	8.153208559	8.315095054	7.746300961	8.445019698	8.404675563	8.534115993	7.961133259	7.905598243	8.011858088	7.355533803
229817_at	11.29482836	10.85263497	10.85538718	11.66949317	11.67504755	11.74869459	11.47133525	11.41321319	11.40732495	10.96510504	10.43799667	10.0445668	9.748710513	10.62824741	10.49781655	10.46390016	10.41656568	10.42951765	10.2963206	10.02374502
229830_at	6.128175458	6.027954156	6.298684287	6.446611643	6.386239727	6.462367787	7.000433019	6.705586063	6.813849963	6.429008023	5.237118281	4.992620204	5.439182833	5.311447478	4.973891725	4.800535089	5.749564105	5.794675443	5.70859973	4.948007831
230083_at	6.995538863	7.599749073	7.484510655	8.735529395	8.722877528	8.563605644	7.245232205	7.362878286	7.18445449	6.514477904	10.06872142	10.06889268	9.266400455	10.20039004	10.03083213	10.17133481	9.105878741	8.982606508	8.971327268	9.786980461
230128_at	7.049005095	7.025759338	6.442374161	7.228318552	7.01224931	7.038914005	6.992516949	7.072584895	6.695155709	6.66213393	8.767816697	8.495640895	8.213212412	8.281363797	8.424225592	8.337052072	8.589237784	8.511748002	8.607032855	8.707007915
